SYSTEM	SITE	LAT	LON	CELL_NAME	CID	DIR	ANT_BW	LAC	MCC	MNC	EARFCN	PCI
LTE	CBI0839-L23	13.129722	100.955	L23-CBI0839-3C	33	210	30	33091	520	17	39248                                                       	29
LTE	CBI0883-L23	13.168594	100.926414	L23-CBI0883-3B	23	0	30	33091	520	17	39248                                                       	487
LTE	CBI0606-L23	13.335833	101.103611	L23-CBI0606-2A	12	300	30	33163	520	17	39050                                                       	367
LTE	CBI0763-L23	12.935833	100.919166	L23-CBI0763-2A	12	0	30	33081	520	17	39050                                                       	190
LTE	CBI1124-L23	13.07258	101.125048	L23-CBI1124-2C	32	120	30	33092	520	17	39050                                                       	38
LTE	CBI0927-L23	13.276855	100.928014	L23-CBI0927-1D	41	40	30	33162	520	17	38852                                                       	261
LTE	CBI0392-L23	13.266111	100.939722	L23-CBI0392-3C	33	150	30	33162	520	17	39248                                                       	327
LTE	CBI1003-L23	12.918611	100.959444	L23-CBI1003-2C	32	300	30	33083	520	17	39050                                                       	34
LTE	CBI0406-L23	13.376388	100.995555	L23-CBI0406-2F	62	330	30	33161	520	17	39050                                                       	327
LTE	CBI1263-L23	13.02994	101.12395	L23-CBI1263-3F	63	220	30	33092	520	17	39248                                                       	30
LTE	CBI0990-L23	13.38	101.036944	L23-CBI0990-3B	23	120	30	33163	520	17	39248                                                       	148
LTE	CBI1235-L23	13.422222	101.032222	L23-CBI1235-2E	52	250	30	33161	520	17	39050                                                       	114
LTE	CBI1211-L23	13.02894	101.10323	L23-CBI1211-2B	22	80	30	33092	520	17	39050                                                       	224
LTE	CBI1230-L23	13.43841	101.103068	L23-CBI1230-2A	12	350	30	33163	520	17	39050                                                       	405
LTE	CBI0483-L23	13.343666	100.975476	L23-CBI0483-2B	22	0	30	33162	520	17	39050                                                       	493
LTE	CBI0150-L23	12.963888	100.889166	L23-CBI0150-3B	23	60	30	33081	520	17	39248                                                       	280
LTE	CBI0695-L23	12.925833	100.890555	L23-CBI0695-3A	13	0	30	33081	520	17	39248                                                       	91
LTE	CBI0915-L23	12.957222	100.936111	L23-CBI0915-2D	42	270	30	33083	520	17	39050                                                       	349
LTE	CBI0229-L23	13.093333	100.938333	L23-CBI0229-2B	22	50	30	33091	520	17	39050                                                       	359
LTE	CBI0236-L23	13.03667	101.07778	L23-CBI0236-3E	53	240	30	33092	520	17	39248                                                       	244
LTE	CBI1139-L23	13.33333	101.11915	L23-CBI1139-3F	63	210	30	33163	520	17	39248                                                       	174
LTE	CBI1139-L23	13.33333	101.11915	L23-CBI1139-3F	63	210	30	33163	520	17	39248                                                       	174
LTE	CBI1228-L23	13.428611	101.0125	L23-CBI1228-3C	33	70	30	33161	520	17	39248                                                       	277
LTE	CBI0761-L23	12.858888	100.913333	L23-CBI0761-1B	21	90	30	33083	520	17	38852                                                       	163
LTE	CBI0257-L23	13.454192	101.013097	L23-CBI0257-2B	22	85	30	33161	520	17	39050                                                       	376
LTE	CBI0857-L23	13.4025	101.012222	L23-CBI0857-1A	11	40	30	33161	520	17	38852                                                       	3
LTE	CBI0642-L23	13.408888	100.988333	L23-CBI0642-3D	43	190	30	33161	520	17	39248                                                       	303
LTE	CBI1252-L23	13.45042	101.059376	L23-CBI1252-1D	41	240	30	33163	520	17	38852                                                       	21
LTE	CBI0369-L23	13.287777	100.93	L23-CBI0369-3A	13	0	30	33162	520	17	39248                                                       	430
LTE	CBI0581-L23	13.108888	100.911944	L23-CBI0581-3C	33	210	30	33091	520	17	39248                                                       	191
LTE	CBI0341-L23	13.351111	100.985555	L23-CBI0341-2A	12	350	30	33161	520	17	39050                                                       	62
LTE	CBI1251-L23	13.13585	100.91608	L23-CBI1251-1B	21	120	30	33091	520	17	38852                                                       	277
LTE	CBI0406-L23	13.376388	100.995555	L23-CBI0406-1C	31	150	30	33161	520	17	38852                                                       	329
LTE	CBI1098-L23	12.959304	100.890312	L23-CBI1098-3M	133	140	30	33081	520	17	39248                                                       	65
LTE	CBI0594-L23	13.439444	101.202777	L23-CBI0594-1A	11	0	30	33033	520	17	38852                                                       	410
LTE	CBI0347-L23	13.16218817	100.928466	L23-CBI0347-3D	43	360	30	33091	520	17	39248                                                       	451
LTE	CBI0378-L23	13.19028	100.93361	L23-CBI0378-2B	22	120	30	33091	520	17	39050                                                       	48
LTE	CBI0430-L23	13.28059	100.92246	L23-CBI0430-3A	13	330	30	33162	520	17	39248                                                       	83
LTE	CBI0738-L23	12.915555	100.903888	L23-CBI0738-3D	43	150	30	33081	520	17	39248                                                       	147
LTE	CBI0604-L23	12.755	100.914166	L23-CBI0604-3A	13	40	30	33083	520	17	39248                                                       	178
LTE	CBI1039-L23	13.53131	101.10134	L23-CBI1039-1A	11	10	30	33033	520	17	38852                                                       	45
LTE	CBI0368-L23	13.29856045	100.945328	L23-CBI0368-1E	51	260	30	33162	520	17	38852                                                       	132
LTE	CBI0311-L23	13.103333	100.9425	L23-CBI0311-2D	42	310	30	33091	520	17	39050                                                       	121
LTE	CBI0062-L23	13.316716	101.268348	L23-CBI0062-2E	52	240	30	33092	520	17	39050                                                       	228
LTE	CBI0962-L23	13.063333	100.929722	L23-CBI0962-1A	11	350	30	33091	520	17	38852                                                       	107
LTE	CBI0888-L23	13.165833	100.925277	L23-CBI0888-1B	21	70	30	33091	520	17	38852                                                       	163
LTE	CBI0266-L23	12.784166	100.908333	L23-CBI0266-1A	11	10	30	33083	520	17	38852                                                       	339
LTE	CBI0392-L23	13.266111	100.939722	L23-CBI0392-3A	13	30	30	33162	520	17	39248                                                       	329
LTE	CBI0598-L23	13.292031	100.90895	L23-CBI0598-3B	23	300	30	33162	520	17	39248                                                       	88
LTE	CBI0922-L23	13.2847	100.92258	L23-CBI0922-2H	82	50	30	33162	520	17	39050                                                       	79
LTE	CBI0480-L23	13.277222	100.951111	L23-CBI0480-2B	22	90	30	33162	520	17	39050                                                       	135
LTE	CBI0484-L23	13.458665	101.080794	L23-CBI0484-3A	13	0	30	33163	520	17	39248                                                       	13
LTE	CBI0361-L23	12.93396225	100.8833429	L23-CBI0361-1J	101	0	30	33081	520	17	38852                                                       	448
LTE	CBI0706-L23	12.949722	100.987222	L23-CBI0706-3C	33	270	30	33083	520	17	39248                                                       	374
LTE	CBI0525-L23	13.084166	100.978611	L23-CBI0525-1C	31	180	30	33091	520	17	38852                                                       	34
LTE	CBI0925-L23	13.279024	100.924551	L23-CBI0925-1G	71	320	30	33162	520	17	38852                                                       	123
LTE	CBI0635-L23	13.31293	101.123946	L23-CBI0635-2E	52	240	30	33163	520	17	39050                                                       	33
LTE	CBI0064-L23	13.330833	100.922222	L23-CBI0064-1F	61	280	30	33162	520	17	38852                                                       	5
LTE	CBI0551-L23	13.451388	101.04	L23-CBI0551-1B	21	100	30	33163	520	17	38852                                                       	419
LTE	CBI1133-L23	13.413053	101.127364	L23-CBI1133-3C	33	150	30	33163	520	17	39248                                                       	13
LTE	CBI1089-L23	13.37268	101.13157	L23-CBI1089-1B	21	110	30	33163	520	17	38852                                                       	217
LTE	CBI0439-L23	13.4175	101.001944	L23-CBI0439-1B	21	90	30	33161	520	17	38852                                                       	365
LTE	CBI0635-L23	13.31293	101.123946	L23-CBI0635-3D	43	180	30	33163	520	17	39248                                                       	34
LTE	CBI0146-L23	13.370555	101.004166	L23-CBI0146-2A	12	310	30	33161	520	17	39050                                                       	317
LTE	CBI0299-L23	13.32981311	100.9465375	L23-CBI0299-2A	12	0	30	33162	520	17	39050                                                       	375
LTE	CBI1296-L23	13.412902	101.061294	L23-CBI1296-2E	52	260	30	33163	520	17	39050                                                       	420
LTE	CBI0042-L23	13.091666	101.284722	L23-CBI0042-3D	43	230	30	33092	520	17	39248                                                       	35
LTE	CBI0203-L23	13.361111	101.085833	L23-CBI0203-2B	22	90	30	33163	520	17	39050                                                       	182
LTE	CBI0897-L23	13.429444	101.166944	L23-CBI0897-3C	33	240	30	33033	520	17	39248                                                       	150
LTE	CBI0750-L23	12.976388	100.943888	L23-CBI0750-3B	23	110	30	33083	520	17	39248                                                       	407
LTE	CBI0410-L23	12.845617	100.919219	L23-CBI0410-1C	31	240	30	33083	520	17	38852                                                       	274
LTE	CBI0422-L23	13.299746	101.158976	L23-CBI0422-1G	71	330	30	33163	520	17	38852                                                       	276
LTE	CBI0763-L23	12.935833	100.919166	L23-CBI0763-3C	33	120	30	33081	520	17	39248                                                       	124
LTE	CBI0046-L23	12.841944	101.012777	L23-CBI0046-2B	22	205	30	33083	520	17	39050                                                       	41
LTE	CBI0118-L23	12.823333	100.946666	L23-CBI0118-3C	33	235	30	33083	520	17	39248                                                       	153
LTE	CBI0190-L23	13.425	101.202222	L23-CBI0190-3B	23	80	30	33033	520	17	39248                                                       	162
LTE	CBI1318-L23	13.14354	100.9132	L23-CBI1318-1D	41	290	30	33091	520	17	38852                                                       	223
LTE	CBI1319-L23	13.134253	101.15801	L23-CBI1319-3C	33	200	30	33092	520	17	39248                                                       	12
LTE	CBI0621-L23	12.956111	100.950833	L23-CBI0621-2C	32	210	30	33083	520	17	39050                                                       	398
LTE	CBI0786-L23	13.105277	100.99	L23-CBI0786-3E	53	250	30	33091	520	17	39248                                                       	224
LTE	CBI1277-L23	13.27025	101.20354	L23-CBI1277-1B	21	90	30	33092	520	17	38852                                                       	43
